task,scenario,video_uid,video_category,sample_id,distractor_task,distractor_sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
MIntRec,text_grounded,526a15e9-39a2-49a0-ba0b-83da2e276b09,Cooking,mintred_0134,QaEgo4D,0ae88576-88a4-4165-9270-90594649aa4b_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this storm came out of nowhere. The boat's wrecked, and we're miles from anywhere.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, no signal on the phone either. We're gonna be here a while.""}, {""speaker"": ""Speaker 1"", ""text"": ""Let's see what we salvaged. Couple cans of beans, some jerky, and a few energy bars. That's it?""}, {""speaker"": ""Speaker 2"", ""text"": ""Pretty much. We burned through half already just getting settled.""}, {""speaker"": ""Speaker 1"", ""text"": ""okay, we have no idea how long we're gonna be stuck here, so we need to ration our food.""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Arrange (C) Greet (D) Inform,"{""A"": ""Advise"", ""B"": ""Arrange"", ""C"": ""Greet"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,690f58f1-f18c-4415-bab0-787c2f83d051,Cooking,mintred_0135,QaEgo4D,e63910e6-944b-4c90-b8b6-eab34c2d890b_7,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, any word from the doctor yet? You've been quiet all day.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I just got off the phone with them. It's... complicated.""}, {""speaker"": ""Speaker 1"", ""text"": ""Complicated how? Come on, spit it out—what did they say?""}, {""speaker"": ""Speaker 2"", ""text"": ""okay, um, some good news.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Inform (C) Advise (D) Greet,"{""A"": ""Arrange"", ""B"": ""Inform"", ""C"": ""Advise"", ""D"": ""Greet""}",B,,
MIntRec,text_grounded,3fffb452-1c17-43fa-b473-c9e19ac21433,Baker,mintred_0136,QaEgo4D,86ecba3d-36a9-4bd5-9bed-bb37ee31d229_0,"[{""speaker"": ""Speaker 1"", ""text"": ""I've been watching how you handle things around here, and I think you could be useful.""}, {""speaker"": ""Speaker 2"", ""text"": ""Useful how? You got something in mind?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, a little arrangement where you help me out with some tasks.""}, {""speaker"": ""Speaker 2"", ""text"": ""I'm listening, but what's the catch?""}, {""speaker"": ""Speaker 1"", ""text"": ""No catch—just total compliance on your end.""}, {""speaker"": ""Speaker 2"", ""text"": ""Fine, as long as it pays off.""}, {""speaker"": ""Speaker 1"", ""text"": ""so starting tomorrow, you will do what i tell you to do""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Arrange (C) Comfort (D) Leave,"{""A"": ""Advise"", ""B"": ""Arrange"", ""C"": ""Comfort"", ""D"": ""Leave""}",B,,
MIntRec,text_grounded,c98e0cdf-fee8-48e3-909d-f282ac8dfc5c,Cleaning / laundry,mintred_0137,QaEgo4D,913d641e-915b-44ad-9477-58a2cab7b052_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Maggie, this supply run... it's suicide. The roads are crawling with them.""}, {""speaker"": ""Speaker 2"", ""text"": ""We need the meds, Glenn. For Hershel, for all of us.""}, {""speaker"": ""Speaker 1"", ""text"": ""What if I don't come back? What if something happens to you?""}, {""speaker"": ""Speaker 2"", ""text"": ""Glenn, it's--it's going to be okay.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Ask for help (C) Introduce (D) Comfort,"{""A"": ""Arrange"", ""B"": ""Ask for help"", ""C"": ""Introduce"", ""D"": ""Comfort""}",D,,
MIntRec,text_grounded,a43fbc55-2835-447f-b88f-1ce3d426d790,Cooking,mintred_0138,QaEgo4D,91286ac6-0f6f-4696-950c-004fb0e4144a_6,"[{""speaker"": ""Speaker 1"", ""text"": ""I finally got that car seat for the baby, the one with the good price.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nice, which brand?""}, {""speaker"": ""Speaker 1"", ""text"": ""It's the Graco one, but now I'm second-guessing it after reading some safety reports online.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I saw those too. It didn't score super high in crash tests.""}, {""speaker"": ""Speaker 1"", ""text"": ""Should I keep it or what? I don't want to take any chances.""}, {""speaker"": ""Speaker 2"", ""text"": ""you could always return this one for a safer car seat.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Arrange (C) Advise (D) Greet,"{""A"": ""Ask for help"", ""B"": ""Arrange"", ""C"": ""Advise"", ""D"": ""Greet""}",C,,
MIntRec,text_grounded,243e800d-fc75-473d-b944-a95844e13a78,Cleaning / laundry,mintred_0139,QaEgo4D,c7377c33-3b3d-4447-9459-1becffdfc106_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, you there? Can you hear me okay?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, loud and clear.""}, {""speaker"": ""Speaker 1"", ""text"": ""Good, how's the video feed?""}, {""speaker"": ""Speaker 2"", ""text"": ""Crystal clear now. Hi.""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Prevent (C) Greet (D) Arrange,"{""A"": ""Advise"", ""B"": ""Prevent"", ""C"": ""Greet"", ""D"": ""Arrange""}",C,,
MIntRec,text_grounded,9c502ef6-41cd-4037-a6be-216587ee8c3e,Car mechanic,mintred_0140,QaEgo4D,135c802c-f09d-4f29-839d-f9c89271ba1e_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Amy, the Grease-themed costume contest starts in like 20 minutes. You got your outfit picked?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I was gonna go as the good girl Sandy from the beginning.""}, {""speaker"": ""Speaker 1"", ""text"": ""That's cute, but we can win this if you level up.""}, {""speaker"": ""Speaker 2"", ""text"": ""Level up how? I don't have anything else ready.""}, {""speaker"": ""Speaker 1"", ""text"": ""amy, you need to go change into leather sandy right now.""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Greet (C) Comfort (D) Arrange,"{""A"": ""Prevent"", ""B"": ""Greet"", ""C"": ""Comfort"", ""D"": ""Arrange""}",D,,
MIntRec,text_grounded,3534864b-2289-4aaf-b3ed-10eeeee7acd2,Baker,mintred_0141,QaEgo4D,26e8c0bb-9832-4337-8444-5f090b55f861_0,"[{""speaker"": ""Speaker 1"", ""text"": ""I've got this huge backyard to clean up before the barbecue tomorrow, but I barely have time after work.""}, {""speaker"": ""Speaker 2"", ""text"": ""Can't you get one of your buddies to pitch in?""}, {""speaker"": ""Speaker 1"", ""text"": ""Nah, everyone's got their own stuff going on. I need actual help, like now.""}, {""speaker"": ""Speaker 2"", ""text"": ""What about posting it online or something?""}, {""speaker"": ""Speaker 1"", ""text"": ""Tried that on Craigslist, but no good responses.""}, {""speaker"": ""Speaker 2"", ""text"": ""well, why don't you just hire somebody on busybee?""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Introduce (C) Advise (D) Prevent,"{""A"": ""Comfort"", ""B"": ""Introduce"", ""C"": ""Advise"", ""D"": ""Prevent""}",C,,
MIntRec,text_grounded,ad851441-1f15-467e-83d8-48c764e220a8,Cleaning / laundry,mintred_0142,QaEgo4D,5925d86c-d9f1-4430-85e2-0161ef01ae74_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Carol, have you checked your bank account lately?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, it's a little low, but who cares?""}, {""speaker"": ""Speaker 1"", ""text"": ""What are you about to do?""}, {""speaker"": ""Speaker 2"", ""text"": ""Order these shoes online— they've got free shipping!""}, {""speaker"": ""Speaker 1"", ""text"": ""carol, you can't do that!""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Advise (C) Prevent (D) Ask for help,"{""A"": ""Leave"", ""B"": ""Advise"", ""C"": ""Prevent"", ""D"": ""Ask for help""}",C,,
MIntRec,text_grounded,99a250b0-a3bd-45de-9fb6-6f9a418dce1a,Cooking,mintred_0143,QaEgo4D,8c5c8bb6-2ef8-4c4f-8b2d-0497e0a7ca52_3,"[{""speaker"": ""Speaker 1"", ""text"": ""She's making a break for the door—move!""}, {""speaker"": ""Speaker 2"", ""text"": ""I see her, but she's fast!""}, {""speaker"": ""Speaker 1"", ""text"": ""Cut her off, we can't let her reach the street!""}, {""speaker"": ""Speaker 2"", ""text"": ""I'm on it, but she'll dodge me easy!""}, {""speaker"": ""Speaker 1"", ""text"": ""sandra, block her with your body!""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Greet (C) Leave (D) Inform,"{""A"": ""Arrange"", ""B"": ""Greet"", ""C"": ""Leave"", ""D"": ""Inform""}",A,,
MIntRec,text_grounded,115774b6-534d-444f-b7aa-d1b834eb0ee7,Baker,mintred_0144,QaEgo4D,ed904e38-6e0e-4e4e-9bfe-d4b28127fde4_3,"[{""speaker"": ""Speaker 2"", ""text"": ""Man, Maya won't take me seriously no matter what I say.""}, {""speaker"": ""Speaker 1"", ""text"": ""What's going on with her now?""}, {""speaker"": ""Speaker 2"", ""text"": ""I told her I'm done messing around and want to make this official, but she just laughs it off.""}, {""speaker"": ""Speaker 1"", ""text"": ""you just need to find a way to show maya that you mean business.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Arrange (C) Advise (D) Leave,"{""A"": ""Greet"", ""B"": ""Arrange"", ""C"": ""Advise"", ""D"": ""Leave""}",C,,
MIntRec,text_grounded,0e6fb738-05fc-4dd5-9746-a8e10efe8c20,Cooking,mintred_0145,QaEgo4D,9bced458-c71c-45ce-aac6-e57d1fbe36cb_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, congrats on that thing from corporate. What was it again?""}, {""speaker"": ""Speaker 2"", ""text"": ""Thanks. They picked me for the regional leadership seminar.""}, {""speaker"": ""Speaker 1"", ""text"": ""Whoa, that sounds impressive. Is it one of the top honors at Cloud 9?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yes. It's one of Cloud 9's highest honors.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Leave (C) Ask for help (D) Prevent,"{""A"": ""Inform"", ""B"": ""Leave"", ""C"": ""Ask for help"", ""D"": ""Prevent""}",A,,
MIntRec,text_grounded,e5a9f6d7-e7df-4209-a825-0a391c4815ba,Scooter mechanic,mintred_0146,QaEgo4D,06ad2746-c39a-4e32-adcd-5160e8452a7d_2,"[{""speaker"": ""Speaker 2"", ""text"": ""This is taking forever. What if it doesn't work out?""}, {""speaker"": ""Speaker 1"", ""text"": ""It'll be fine, trust me. Just a little more time.""}, {""speaker"": ""Speaker 2"", ""text"": ""But I'm so nervous. We've been waiting all day for this.""}, {""speaker"": ""Speaker 1"", ""text"": ""I know, I get it. Hang in there.""}, {""speaker"": ""Speaker 2"", ""text"": ""look, it's... it's almost done. you don't have to worry.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Arrange (C) Prevent (D) Comfort,"{""A"": ""Ask for help"", ""B"": ""Arrange"", ""C"": ""Prevent"", ""D"": ""Comfort""}",D,,
MIntRec,text_grounded,68a03b86-201f-4935-9847-f2753905f298,Grocery shopping indoors,mintred_0147,QaEgo4D,0bc430bc-b151-49dc-ac9c-49e819722062_3,"[{""speaker"": ""Speaker 1"", ""text"": ""You told us your name is Mike Johnson, right? From out of state.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, that's correct. Why do you ask?""}, {""speaker"": ""Speaker 1"", ""text"": ""Your story doesn't add up. No records of you working where you said.""}, {""speaker"": ""Speaker 2"", ""text"": ""Must be a mix-up. I got papers if you need 'em.""}, {""speaker"": ""Speaker 1"", ""text"": ""so, i ran your social security.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Leave (C) Advise (D) Ask for help,"{""A"": ""Inform"", ""B"": ""Leave"", ""C"": ""Advise"", ""D"": ""Ask for help""}",A,,
MIntRec,text_grounded,b68709fe-2a73-49c3-a468-afcf56ab234c,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0148,QaEgo4D,11cf90e6-923d-4078-a98f-09a92a22c614_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, we're short-staffed in housewares this week. Who can we put there?""}, {""speaker"": ""Speaker 2"", ""text"": ""I thought about asking Sayid, but he's got other ideas.""}, {""speaker"": ""Speaker 1"", ""text"": ""Sayid? He's reliable. Why not him?""}, {""speaker"": ""Speaker 2"", ""text"": ""He mentioned it last shift—he hates dealing with pots and pans all day.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? Okay, fine. sayid doesn't want to work in housewares.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Leave (C) Greet (D) Advise,"{""A"": ""Inform"", ""B"": ""Leave"", ""C"": ""Greet"", ""D"": ""Advise""}",A,,
MIntRec,text_grounded,af4d1274-015f-4876-879d-ee32914c621f,Cleaning / laundry; Indoor Navigation (walking); Walking the dog / pet,mintred_0149,QaEgo4D,57d2e35f-0162-46a6-9f0f-8a452264fed2_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I've heard some rumors floating around the office. Is it true you're leaving the company?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I've been giving it a lot of thought over the past few months.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? What's going on? Everything okay?""}, {""speaker"": ""Speaker 2"", ""text"": ""It's nothing dramatic, just a personal decision.""}, {""speaker"": ""Speaker 1"", ""text"": ""Care to elaborate? The team's going to want to know.""}, {""speaker"": ""Speaker 2"", ""text"": ""i am stepping down to spend more time with my family.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Advise (C) Inform (D) Ask for help,"{""A"": ""Leave"", ""B"": ""Advise"", ""C"": ""Inform"", ""D"": ""Ask for help""}",C,,
MIntRec,text_grounded,b1ac8c7e-6b29-4196-a28b-e4e21b872ede,Gardening,mintred_0150,EgoPlan-Bench2,b1ac8c7e-6b29-4196-a28b-e4e21b872ede_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, have you seen the new schedule posted?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, just checking mine now.""}, {""speaker"": ""Speaker 1"", ""text"": ""Looks good for me. Justine's on register three all afternoon.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hold on, let me double-check the times.""}, {""speaker"": ""Speaker 1"", ""text"": ""Everything okay?""}, {""speaker"": ""Speaker 2"", ""text"": ""dina, you have justine and me at the same register""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Arrange (C) Ask for help (D) Inform,"{""A"": ""Leave"", ""B"": ""Arrange"", ""C"": ""Ask for help"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,9520f703-8904-4123-bd7f-873b0b42074b,Grocery shopping indoors,mintred_0151,QaEgo4D,166b36f2-24f6-4345-955d-d8df9232c9ba_2,"[{""speaker"": ""Speaker 1"", ""text"": ""I can't believe she just said that to you in front of everyone.""}, {""speaker"": ""Speaker 2"", ""text"": ""Forget it, I'm done. I'm calling her out right now.""}, {""speaker"": ""Speaker 1"", ""text"": ""Hold on, that's not gonna fix anything.""}, {""speaker"": ""Speaker 2"", ""text"": ""No, she needs to hear it. I'm texting her!""}, {""speaker"": ""Speaker 1"", ""text"": ""Wait, wait.""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Arrange (C) Introduce (D) Prevent,"{""A"": ""Advise"", ""B"": ""Arrange"", ""C"": ""Introduce"", ""D"": ""Prevent""}",D,,
MIntRec,text_grounded,c037be7a-e56b-4053-a48b-c593bf069ef4,Scooter mechanic,mintred_0152,QaEgo4D,a39299ba-3be2-4d18-ac8d-eb9799bb6615_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, did you see how pricey the green beans were at the store last week? I couldn't believe it.""}, {""speaker"": ""Speaker 2"", ""text"": ""Totally, they were like double the usual. I just bought canned ones instead.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, I'm out and need some fresh ones. You think the price went down yet?""}, {""speaker"": ""Speaker 2"", ""text"": ""I swung by this morning. Green beans are now the normal price.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Inform (C) Greet (D) Ask for help,"{""A"": ""Arrange"", ""B"": ""Inform"", ""C"": ""Greet"", ""D"": ""Ask for help""}",B,,
MIntRec,text_grounded,f55b1319-4bea-47fb-aaef-5ef0eef67ece,Car mechanic,mintred_0153,QaEgo4D,54b05d9e-fbbc-4032-9ed0-19e4f6e9be70_8,"[{""speaker"": ""Speaker 1"", ""text"": ""What the hell is going on here? I walk in and find you all huddled up like this?""}, {""speaker"": ""Speaker 2"", ""text"": ""Boss, it's nothing—just a quick bet on the game during break. Garrett here was holding the pot.""}, {""speaker"": ""Speaker 1"", ""text"": ""A bet? On company time? You know that's against the rules.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, it was harmless. I even won this time—twenty bucks from each of 'em.""}, {""speaker"": ""Speaker 1"", ""text"": ""all right, garrett, give everyone their money back, and then all of you get back to work.""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Arrange (C) Prevent (D) Leave,"{""A"": ""Comfort"", ""B"": ""Arrange"", ""C"": ""Prevent"", ""D"": ""Leave""}",B,,
MIntRec,text_grounded,8b47ac19-7c4f-47d2-b5d0-755b524b66b2,Cooking,mintred_0154,QaEgo4D,6a80f3c0-6e12-4e43-be97-33ad81914cea_1,"[{""speaker"": ""Speaker 1"", ""text"": ""What a game, huh?""}, {""speaker"": ""Speaker 2"", ""text"": ""Insane finish.""}, {""speaker"": ""Speaker 1"", ""text"": ""You killed it on that last play.""}, {""speaker"": ""Speaker 2"", ""text"": ""Couldn't have done it without you.""}, {""speaker"": ""Speaker 1"", ""text"": ""hey, man.""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Greet (C) Arrange (D) Leave,"{""A"": ""Prevent"", ""B"": ""Greet"", ""C"": ""Arrange"", ""D"": ""Leave""}",B,,
MIntRec,text_grounded,1f24a3cf-b5b4-4c8a-abcf-fcee43ec4a0a,Cooking,mintred_0155,QaEgo4D,f4a8a612-cbfc-49f5-9c6c-27c92dcbb793_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Okay, we're pulling up now. You ready for this?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but remind me why we're here again?""}, {""speaker"": ""Speaker 1"", ""text"": ""It's someone I told you about last week. Trust me, you'll like them.""}, {""speaker"": ""Speaker 2"", ""text"": ""Alright, fine. Who is it?""}, {""speaker"": ""Speaker 1"", ""text"": ""this is who we're visiting.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Introduce (C) Inform (D) Comfort,"{""A"": ""Ask for help"", ""B"": ""Introduce"", ""C"": ""Inform"", ""D"": ""Comfort""}",B,,
MIntRec,text_grounded,e447508e-149f-4c9e-8acb-d734bfa01e88,Carpenter,mintred_0156,EgoPlan-Bench2,e447508e-149f-4c9e-8acb-d734bfa01e88_43,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, Mateo, you got a minute?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, what's up? Just finished my shift.""}, {""speaker"": ""Speaker 1"", ""text"": ""Cool. I was hoping to catch you. My laptop's been crashing all day.""}, {""speaker"": ""Speaker 2"", ""text"": ""That sounds frustrating. What exactly is it doing?""}, {""speaker"": ""Speaker 1"", ""text"": ""hey, mateo, can i ask you something""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Leave (C) Ask for help (D) Greet,"{""A"": ""Introduce"", ""B"": ""Leave"", ""C"": ""Ask for help"", ""D"": ""Greet""}",C,,
