task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
EgoPlan-Bench2,video_grounded_offtopic,cfac3358-8f12-4f02-9899-f130e449e2c6,Daily life,cfac3358-8f12-4f02-9899-f130e449e2c6_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I found these berries in the backyard. They look tasty.""}, {""speaker"": ""Speaker 2"", ""text"": ""Awesome, pass me some. I'm starving.""}, {""speaker"": ""Speaker 1"", ""text"": ""You sure? They seem a little off-color.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, berries are berries. Here goes.""}, {""speaker"": ""Speaker 1"", ""text"": ""Wait! Don't eat that.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to go to the filling station? (A) enter elevator (B) turn right (C) open elevator (D) walk along house","{""A"": ""enter elevator"", ""B"": ""turn right"", ""C"": ""open elevator"", ""D"": ""walk along house""}",A,278.9,300.8666666666667
EgoPlan-Bench2,video_grounded_offtopic,fa6e5f70-d4d9-49a7-9d74-d19bf127df55,Daily life,fa6e5f70-d4d9-49a7-9d74-d19bf127df55_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, catch up on any news from the plant lately?""}, {""speaker"": ""Speaker 2"", ""text"": ""Not really, been busy. What's going on?""}, {""speaker"": ""Speaker 1"", ""text"": ""You remember Jake, right? The guy who started right after you left?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, tall guy, always cracking jokes?""}, {""speaker"": ""Speaker 1"", ""text"": ""and he's floor supervisor now""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to fold the clothes? (A) fold cloth (B) pick cloth (C) put cloth on bed (D) open drawer","{""A"": ""fold cloth"", ""B"": ""pick cloth"", ""C"": ""put cloth on bed"", ""D"": ""open drawer""}",C,0.6333333333333333,21.9
EgoPlan-Bench2,video_grounded_offtopic,5e375fea-f689-4488-b47e-12380ba91e6b,Daily life,5e375fea-f689-4488-b47e-12380ba91e6b_6,"[{""speaker"": ""Speaker 1"", ""text"": ""I've got the shortlist of researchers for the new project. Want to go through them?""}, {""speaker"": ""Speaker 2"", ""text"": ""Sure, start with the top one. What's their specialty?""}, {""speaker"": ""Speaker 1"", ""text"": ""Bioinformatics, mostly data modeling for proteins.""}, {""speaker"": ""Speaker 2"", ""text"": ""Not bad, but we need cutting-edge stuff. Next?""}, {""speaker"": ""Speaker 1"", ""text"": ""This one's doing stem cell research.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to eat a snack and drink tea? (A) wipe mouth with table cloth (B) bite snack (C) pick up tea cup (D) put napkin on table","{""A"": ""wipe mouth with table cloth"", ""B"": ""bite snack"", ""C"": ""pick up tea cup"", ""D"": ""put napkin on table""}",B,273.23333333333335,313.76666666666665
EgoPlan-Bench2,video_grounded_offtopic,50e6fd9e-e734-42c8-b9b1-78da26c2b3e9,Work,50e6fd9e-e734-42c8-b9b1-78da26c2b3e9_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, do you see that sign up ahead on the road?""}, {""speaker"": ""Speaker 2"", ""text"": ""The yellow one hanging on the post?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, what kind is it? I've never noticed the shape before.""}, {""speaker"": ""Speaker 2"", ""text"": ""it's kind of shaped like a triangle.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to open laptop body parts? (A) pick screwdriver from desk (B) open part of laptop body (C) adjust laptop screen (D) turn over laptop","{""A"": ""pick screwdriver from desk"", ""B"": ""open part of laptop body"", ""C"": ""adjust laptop screen"", ""D"": ""turn over laptop""}",B,431.46666666666664,464.2
EgoPlan-Bench2,video_grounded_offtopic,e8657b65-be92-401d-a8d8-2fa32cb861c0,Daily life,e8657b65-be92-401d-a8d8-2fa32cb861c0_48,"[{""speaker"": ""Speaker 1"", ""text"": ""Look, these two new hires are barely keeping up with the lunch rush.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I've seen them fumbling orders and snapping at people.""}, {""speaker"": ""Speaker 1"", ""text"": ""Exactly. I need you to shadow them starting tomorrow.""}, {""speaker"": ""Speaker 2"", ""text"": ""Got it. Jump in and handle the tough spots?""}, {""speaker"": ""Speaker 1"", ""text"": ""Jump in, smooth things over, and apologize to customers when these two can't hack it.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare for cooking? (A) pour cooking oil in cooking pan (B) put bowl and chop sticks on kitchen counter (C) close bottle with lid (D) pick chop sticks and bowl from kitchen table","{""A"": ""pour cooking oil in cooking pan"", ""B"": ""put bowl and chop sticks on kitchen counter"", ""C"": ""close bottle with lid"", ""D"": ""pick chop sticks and bowl from kitchen table""}",B,549.7333333333333,580.0
EgoPlan-Bench2,video_grounded_offtopic,09a00c95-fce3-41d7-ab1c-a19692eea8f3,Daily life,09a00c95-fce3-41d7-ab1c-a19692eea8f3_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, after that long walk, this better be worth it. I think this is the spot.""}, {""speaker"": ""Speaker 2"", ""text"": ""Looks quiet. Door's kinda cracked open, but no sign of life.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, lights are on though. Maybe they're just slow to open up.""}, {""speaker"": ""Speaker 2"", ""text"": ""Try knocking or something? I don't wanna stand here all night.""}, {""speaker"": ""Speaker 1"", ""text"": ""oh, hey, excuse me, man. is this place open?""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare ingredients for cooking? (A) return bacon to refrigerator (B) take ginger from polythene (C) close bacon packet (D) wash hands","{""A"": ""return bacon to refrigerator"", ""B"": ""take ginger from polythene"", ""C"": ""close bacon packet"", ""D"": ""wash hands""}",A,5.8,29.966666666666665
EgoPlan-Bench2,video_grounded_offtopic,1397f797-0fac-40a6-abd5-a4c4cdb9663d,Hobbies,1397f797-0fac-40a6-abd5-a4c4cdb9663d_29,"[{""speaker"": ""Speaker 1"", ""text"": ""I just got this huge project dumped on me at work, and I have no idea how to even start.""}, {""speaker"": ""Speaker 2"", ""text"": ""That sounds rough. What's the main issue?""}, {""speaker"": ""Speaker 1"", ""text"": ""It's a total mess—deadlines are insane, and nothing from my usual playbook is working. I'm freaking out.""}, {""speaker"": ""Speaker 2"", ""text"": ""You've pulled off miracles before under pressure.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, but this feels different. What if I totally screw it up?""}, {""speaker"": ""Speaker 2"", ""text"": ""well, i'm sure you'll figure something out.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint with brush and tissue paper? (A) put tissue paper on table (B) pick piece of tissue paper (C) pick brush (D) pick paint with brush","{""A"": ""put tissue paper on table"", ""B"": ""pick piece of tissue paper"", ""C"": ""pick brush"", ""D"": ""pick paint with brush""}",A,233.03333333333333,236.63333333333333
EgoPlan-Bench2,video_grounded_offtopic,745c97c7-76cb-44fc-8923-5e33761256b6,Daily life,745c97c7-76cb-44fc-8923-5e33761256b6_38,"[{""speaker"": ""Speaker 1"", ""text"": ""Okay, the party's in full swing. Everyone's here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but I'm still a little nervous about spilling the beans.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, we've planned this forever. They're gonna love it.""}, {""speaker"": ""Speaker 2"", ""text"": ""You're right. Deep breath...""}, {""speaker"": ""Speaker 1"", ""text"": ""Go for it!""}, {""speaker"": ""Speaker 2"", ""text"": ""now we're...announcing it.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare a meal? (A) place plate on table (B) turn water from bowl into sink (C) open fridge (D) wash chopsticks in sink","{""A"": ""place plate on table"", ""B"": ""turn water from bowl into sink"", ""C"": ""open fridge"", ""D"": ""wash chopsticks in sink""}",B,483.7,520.1333333333333
EgoPlan-Bench2,video_grounded_offtopic,b0f4e79c-5980-4fcf-a6c6-8f1d7811ff35,Hobbies,b0f4e79c-5980-4fcf-a6c6-8f1d7811ff35_13,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this rally is packed. Things are about to kick off.""}, {""speaker"": ""Speaker 2"", ""text"": ""Totally. Who's the guy up front getting everyone fired up?""}, {""speaker"": ""Speaker 1"", ""text"": ""The one with the tattoos and the megaphone? Looks like he means business.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, him. I've heard stories.""}, {""speaker"": ""Speaker 1"", ""text"": ""Spill it—what's his name and deal?""}, {""speaker"": ""Speaker 2"", ""text"": ""That's Tommy. He's lead organizer, total badass.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to craft a piece of paper? (A) pick up paper (B) straighten paper (C) drop paper (D) rotate paper","{""A"": ""pick up paper"", ""B"": ""straighten paper"", ""C"": ""drop paper"", ""D"": ""rotate paper""}",B,4.133333333333334,58.733333333333334
EgoPlan-Bench2,video_grounded_offtopic,3f3189d2-8a62-4713-9abc-772549e56c68,Daily life,3f3189d2-8a62-4713-9abc-772549e56c68_23,"[{""speaker"": ""Speaker 1"", ""text"": ""So, is it true Glenn's leaving his job?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, he's got a better offer out of state.""}, {""speaker"": ""Speaker 1"", ""text"": ""Man, who's gonna run things around here then?""}, {""speaker"": ""Speaker 2"", ""text"": ""His right-hand guy, you know, Jared from ops.""}, {""speaker"": ""Speaker 1"", ""text"": ""No kidding? And he's going to be taking over for glenn as manager.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean and arrange the room? (A) arrange pillows (B) make bed (C) hang clothes (D) pick clothes","{""A"": ""arrange pillows"", ""B"": ""make bed"", ""C"": ""hang clothes"", ""D"": ""pick clothes""}",C,889.1666666666666,1081.4
EgoPlan-Bench2,video_grounded_offtopic,93395438-43db-46ea-8118-d8df1cac3dcd,Hobbies,93395438-43db-46ea-8118-d8df1cac3dcd_15,"[{""speaker"": ""Speaker 1"", ""text"": ""Did you hear what happened to Jake's locker? Someone smashed it open after practice.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I heard. They took his gym bag and phone, right? Total mess.""}, {""speaker"": ""Speaker 1"", ""text"": ""The coach is pissed, and now everyone's getting grilled about it. You were hanging around there late yesterday.""}, {""speaker"": ""Speaker 2"", ""text"": ""What, you think I had something to do with it? Jake's been a jerk to everyone.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, just tell me if you know who did it. Was it you?""}, {""speaker"": ""Speaker 2"", ""text"": ""Fine, you win. i'm the one that broke into his locker.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint the frame of a door? (A) paint frame (B) adjust protective clothing (C) clean frame (D) pick paint roller","{""A"": ""paint frame"", ""B"": ""adjust protective clothing"", ""C"": ""clean frame"", ""D"": ""pick paint roller""}",A,200.23333333333332,224.3
EgoPlan-Bench2,video_grounded_offtopic,3862f77a-1e10-446c-bcc2-aba7f2e67036,Hobbies,3862f77a-1e10-446c-bcc2-aba7f2e67036_11,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Carol, you all set with the training video?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, just finished it. Anything else before I jump in?""}, {""speaker"": ""Speaker 1"", ""text"": ""Nope, the floor's quiet right now anyway.""}, {""speaker"": ""Speaker 2"", ""text"": ""Cool, should I head to my station?""}, {""speaker"": ""Speaker 1"", ""text"": ""carol, you can probably just go start your shift now.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint the wall with a roller paint brush? (A) remove roller brush stick (B) connect roller stick to roller brush (C) put roller brush in paint can (D) move light reflector","{""A"": ""remove roller brush stick"", ""B"": ""connect roller stick to roller brush"", ""C"": ""put roller brush in paint can"", ""D"": ""move light reflector""}",C,,220.73333333333332
EgoPlan-Bench2,video_grounded_offtopic,6a1bdcdb-0def-4cbb-87ab-0da83b63552c,Recreation,6a1bdcdb-0def-4cbb-87ab-0da83b63552c_2,"[{""speaker"": ""Speaker 1"", ""text"": ""I've been searching for a good lipstick that won't wear off during my busy days.""}, {""speaker"": ""Speaker 2"", ""text"": ""You need something reliable then.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, nothing worse than reapplying every hour.""}, {""speaker"": ""Speaker 2"", ""text"": ""Check this out—it's perfect for that.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? Tell me more.""}, {""speaker"": ""Speaker 2"", ""text"": ""this lipstick is stay all day""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to do block exercises? (A) pick blocks (B) move block (C) place blocks on floor (D) spread legs","{""A"": ""pick blocks"", ""B"": ""move block"", ""C"": ""place blocks on floor"", ""D"": ""spread legs""}",C,960.4,966.8666666666667
EgoPlan-Bench2,video_grounded_offtopic,de130a10-2c84-4006-b112-d90c8860804f,Hobbies,de130a10-2c84-4006-b112-d90c8860804f_52,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this party's been epic, but it's getting pretty late.""}, {""speaker"": ""Speaker 2"", ""text"": ""Late? Nah, the night's still young!""}, {""speaker"": ""Speaker 1"", ""text"": ""True, but I've got that early meeting tomorrow. Maybe call it?""}, {""speaker"": ""Speaker 2"", ""text"": ""Aw, come on, don't bail now.""}, {""speaker"": ""Speaker 1"", ""text"": ""I don't know, I'm fading fast.""}, {""speaker"": ""Speaker 2"", ""text"": ""how about we keep this party train rolling""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to work on a molded vase? (A) move chisel to left hand (B) pick clay needle tool (C) puncture hole in vase (D) turn potter's wheel","{""A"": ""move chisel to left hand"", ""B"": ""pick clay needle tool"", ""C"": ""puncture hole in vase"", ""D"": ""turn potter's wheel""}",C,426.3333333333333,501.7
EgoPlan-Bench2,video_grounded_offtopic,e4dc253e-e5be-4b1e-89c2-ab1a47c486b0,Work,e4dc253e-e5be-4b1e-89c2-ab1a47c486b0_14,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, we just got word from corporate—there's a big clearance sale starting in ten minutes.""}, {""speaker"": ""Speaker 2"", ""text"": ""Perfect timing, the store's packed. You want me to hit the PA?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, definitely. Get everyone's attention quick before they miss out.""}, {""speaker"": ""Speaker 2"", ""text"": ""Mic check... okay, here goes.""}, {""speaker"": ""Speaker 1"", ""text"": ""attention, cloud 9 shoppers""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to measure steel pole? (A) adjust measuring tape (B) push steel bowl (C) mark pole (D) pick measuring tape and marker","{""A"": ""adjust measuring tape"", ""B"": ""push steel bowl"", ""C"": ""mark pole"", ""D"": ""pick measuring tape and marker""}",A,1641.1,1656.6
