task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
EgoPlan-Bench2,video_grounded_ontopic,ffdb7654-1b86-4cc6-9453-834bbe3361aa,Hobbies,ffdb7654-1b86-4cc6-9453-834bbe3361aa_37,"[{""speaker"": ""Camera Wearer"", ""text"": ""This dough is getting smoother now. I keep rolling it and shaping it, but it still wants to stick a little.""}, {""speaker"": ""Other"", ""text"": ""Looks like you’re making good progress. Do you want it all about the same size?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, that’s the idea. I’m trying to keep each piece even before I set it down.""}, {""speaker"": ""Other"", ""text"": ""Nice. The kitchen smells great already—are you making a bunch of little pieces for baking?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m just going one by one and shaping them carefully so they come out neat.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to roll, separate and make dough balls in the kitchen? (A) put dough on table (B) roll dough on hand (C) cut dough with hand (D) make dough ball","{""A"": ""put dough on table"", ""B"": ""roll dough on hand"", ""C"": ""cut dough with hand"", ""D"": ""make dough ball""}",D,125.6,195.53333333333333
EgoPlan-Bench2,video_grounded_ontopic,f5bde626-7dcb-4151-b032-862cde94555d,Daily life,f5bde626-7dcb-4151-b032-862cde94555d_2,"[{""speaker"": ""Camera Wearer"", ""text"": ""Hold on a second, I’m cleaning up after the dog.""}, {""speaker"": ""Other"", ""text"": ""Good idea. Did you remember to bring a bag?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’ve got one here. Just making sure I handle it properly.""}, {""speaker"": ""Other"", ""text"": ""Nice, that’s the responsible way to do it. Let’s keep walking after this.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to pick up dog poop? (A) wear polythene paper (B) unfold polythene paper (C) pick dog poop (D) fold poop on polythene paper","{""A"": ""wear polythene paper"", ""B"": ""unfold polythene paper"", ""C"": ""pick dog poop"", ""D"": ""fold poop on polythene paper""}",D,144.23333333333332,156.26666666666668
EgoPlan-Bench2,video_grounded_ontopic,cfac3358-8f12-4f02-9899-f130e449e2c6,Daily life,cfac3358-8f12-4f02-9899-f130e449e2c6_2,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m walking around the side of the house now. The entrance is just ahead.""}, {""speaker"": ""Other"", ""text"": ""Nice, are you heading inside?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I just opened the elevator. It’s right here by the corner.""}, {""speaker"": ""Other"", ""text"": ""Cool, that’ll make it easier to get up to the next floor.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly, I’m stepping in now and pressing the button.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to go to the filling station? (A) enter elevator (B) turn right (C) open elevator (D) walk along house","{""A"": ""enter elevator"", ""B"": ""turn right"", ""C"": ""open elevator"", ""D"": ""walk along house""}",A,278.9,300.8666666666667
EgoPlan-Bench2,video_grounded_ontopic,fa6e5f70-d4d9-49a7-9d74-d19bf127df55,Daily life,fa6e5f70-d4d9-49a7-9d74-d19bf127df55_2,"[{""speaker"": ""Camera Wearer"", ""text"": ""I'm sorting through these clothes and trying to find the matching ones.""}, {""speaker"": ""Other"", ""text"": ""Looks like you've got a lot there. Are you organizing them by type?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I'm pulling a few out and folding the ones I want to keep together.""}, {""speaker"": ""Other"", ""text"": ""Nice, that should make the drawer way neater when you're done.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I'm just checking through the rest so I don't miss anything.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to fold the clothes? (A) fold cloth (B) pick cloth (C) put cloth on bed (D) open drawer","{""A"": ""fold cloth"", ""B"": ""pick cloth"", ""C"": ""put cloth on bed"", ""D"": ""open drawer""}",C,0.6333333333333333,21.9
EgoPlan-Bench2,video_grounded_ontopic,5e375fea-f689-4488-b47e-12380ba91e6b,Daily life,5e375fea-f689-4488-b47e-12380ba91e6b_6,"[{""speaker"": ""Camera Wearer"", ""text"": ""This tea is really nice after a bite to eat.""}, {""speaker"": ""Other"", ""text"": ""Glad you like it. The snack looks pretty good too.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, it’s just the right thing for a little break.""}, {""speaker"": ""Other"", ""text"": ""Sometimes a simple tea and snack combo is all you need.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Definitely. I’m just taking it slow and enjoying it.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to eat a snack and drink tea? (A) wipe mouth with table cloth (B) bite snack (C) pick up tea cup (D) put napkin on table","{""A"": ""wipe mouth with table cloth"", ""B"": ""bite snack"", ""C"": ""pick up tea cup"", ""D"": ""put napkin on table""}",B,273.23333333333335,313.76666666666665
EgoPlan-Bench2,video_grounded_ontopic,50e6fd9e-e734-42c8-b9b1-78da26c2b3e9,Work,50e6fd9e-e734-42c8-b9b1-78da26c2b3e9_4,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’ve got the laptop open now. I’m just working through these screws and trying not to lose any of them.""}, {""speaker"": ""Other"", ""text"": ""Nice, taking it apart carefully?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m flipping it around a bit so I can get better access. This case is being a little stubborn.""}, {""speaker"": ""Other"", ""text"": ""Sounds like a pain. Do you need a smaller screwdriver for that part?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly, the precision one helps. I’m loosening the next section now so I can get the panel off cleanly.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to open laptop body parts? (A) pick screwdriver from desk (B) open part of laptop body (C) adjust laptop screen (D) turn over laptop","{""A"": ""pick screwdriver from desk"", ""B"": ""open part of laptop body"", ""C"": ""adjust laptop screen"", ""D"": ""turn over laptop""}",B,431.46666666666664,464.2
EgoPlan-Bench2,video_grounded_ontopic,e8657b65-be92-401d-a8d8-2fa32cb861c0,Daily life,e8657b65-be92-401d-a8d8-2fa32cb861c0_48,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m getting everything set up in the kitchen before I start.""}, {""speaker"": ""Other"", ""text"": ""Nice, that always makes cooking so much easier. What are you making?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Just something simple for dinner. I’m organizing the utensils and ingredients first.""}, {""speaker"": ""Other"", ""text"": ""Good plan. It’s way better than scrambling around halfway through.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. Once everything’s in place, I can just focus on cooking.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare for cooking? (A) pour cooking oil in cooking pan (B) put bowl and chop sticks on kitchen counter (C) close bottle with lid (D) pick chop sticks and bowl from kitchen table","{""A"": ""pour cooking oil in cooking pan"", ""B"": ""put bowl and chop sticks on kitchen counter"", ""C"": ""close bottle with lid"", ""D"": ""pick chop sticks and bowl from kitchen table""}",B,549.7333333333333,580.0
EgoPlan-Bench2,video_grounded_ontopic,09a00c95-fce3-41d7-ab1c-a19692eea8f3,Daily life,09a00c95-fce3-41d7-ab1c-a19692eea8f3_6,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m prepping the bacon first so it’s ready to cook.""}, {""speaker"": ""Other"", ""text"": ""Nice, that’ll save time later. Are you slicing it before it goes into the pan?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m cutting it into smaller pieces so it cooks more evenly.""}, {""speaker"": ""Other"", ""text"": ""Good idea. Don’t forget to wash up after handling it.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Already did, and now I’m getting everything organized for the next step.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare ingredients for cooking? (A) return bacon to refrigerator (B) take ginger from polythene (C) close bacon packet (D) wash hands","{""A"": ""return bacon to refrigerator"", ""B"": ""take ginger from polythene"", ""C"": ""close bacon packet"", ""D"": ""wash hands""}",A,5.8,29.966666666666665
EgoPlan-Bench2,video_grounded_ontopic,1397f797-0fac-40a6-abd5-a4c4cdb9663d,Hobbies,1397f797-0fac-40a6-abd5-a4c4cdb9663d_29,"[{""speaker"": ""Camera Wearer"", ""text"": ""I'm trying this tissue-paper painting technique again. It gives the brushwork a really soft texture.""}, {""speaker"": ""Other"", ""text"": ""Oh nice, I like how it makes the colors look a little diffused. Are you layering the paint or blending it in?""}, {""speaker"": ""Camera Wearer"", ""text"": ""A bit of both. I dip the brush first, then add some paint and work it in carefully so it doesn't get too muddy.""}, {""speaker"": ""Other"", ""text"": ""That makes sense. The texture looks interesting already—kind of like a mixed-media effect.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, that's what I'm going for. It’s messy in a fun way, but I think it’s turning out pretty cool.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint with brush and tissue paper? (A) put tissue paper on table (B) pick piece of tissue paper (C) pick brush (D) pick paint with brush","{""A"": ""put tissue paper on table"", ""B"": ""pick piece of tissue paper"", ""C"": ""pick brush"", ""D"": ""pick paint with brush""}",A,233.03333333333333,236.63333333333333
EgoPlan-Bench2,video_grounded_ontopic,745c97c7-76cb-44fc-8923-5e33761256b6,Daily life,745c97c7-76cb-44fc-8923-5e33761256b6_38,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just cleaning up the dishes and getting everything ready for the meal.""}, {""speaker"": ""Other"", ""text"": ""Nice, you’re moving fast. Did you finish washing the chopsticks?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I rinsed them off and set them with the plate. Now I’m tidying up the bowl too.""}, {""speaker"": ""Other"", ""text"": ""Good idea. Once the kitchen’s cleared, are you grabbing something from the fridge next?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Probably, yeah. I just want to get the sink area cleaned up first.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare a meal? (A) place plate on table (B) turn water from bowl into sink (C) open fridge (D) wash chopsticks in sink","{""A"": ""place plate on table"", ""B"": ""turn water from bowl into sink"", ""C"": ""open fridge"", ""D"": ""wash chopsticks in sink""}",B,483.7,520.1333333333333
EgoPlan-Bench2,video_grounded_ontopic,b0f4e79c-5980-4fcf-a6c6-8f1d7811ff35,Hobbies,b0f4e79c-5980-4fcf-a6c6-8f1d7811ff35_13,"[{""speaker"": ""Camera Wearer"", ""text"": ""I'm trying to get this paper lined up just right before I keep going.""}, {""speaker"": ""Other"", ""text"": ""Nice, are you working on a template or some kind of craft project?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m checking the layout on my laptop and comparing it to the paper as I go.""}, {""speaker"": ""Other"", ""text"": ""Looks pretty precise. Are you folding it by hand?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yep, I keep adjusting it and making small folds so everything stays neat.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to craft a piece of paper? (A) pick up paper (B) straighten paper (C) drop paper (D) rotate paper","{""A"": ""pick up paper"", ""B"": ""straighten paper"", ""C"": ""drop paper"", ""D"": ""rotate paper""}",B,4.133333333333334,58.733333333333334
EgoPlan-Bench2,video_grounded_ontopic,3f3189d2-8a62-4713-9abc-772549e56c68,Daily life,3f3189d2-8a62-4713-9abc-772549e56c68_23,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m tidying up the room a bit, straightening the pillows and folding these things as I go.""}, {""speaker"": ""Other"", ""text"": ""Nice, it already looks much better. Are you just putting everything back where it belongs?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m trying to make the couch and chair look neater. I keep finding little things to fold or move.""}, {""speaker"": ""Other"", ""text"": ""That’s usually how it goes. Once you start organizing one spot, the rest of the room stands out more.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m also gathering the clothes and a few other items so I can finish clearing the space.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean and arrange the room? (A) arrange pillows (B) make bed (C) hang clothes (D) pick clothes","{""A"": ""arrange pillows"", ""B"": ""make bed"", ""C"": ""hang clothes"", ""D"": ""pick clothes""}",C,889.1666666666666,1081.4
EgoPlan-Bench2,video_grounded_ontopic,93395438-43db-46ea-8118-d8df1cac3dcd,Hobbies,93395438-43db-46ea-8118-d8df1cac3dcd_15,"[{""speaker"": ""Camera Wearer"", ""text"": ""This frame is coming along pretty nicely. I’m just going over it with the brush to get into the corners.""}, {""speaker"": ""Other"", ""text"": ""Yeah, that looks good. The brush is definitely better for the tight spots.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’ve been dipping back into the paint a few times to keep the coverage even.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. Once you’ve got the edges done, the roller should help smooth everything out.""}, {""speaker"": ""Camera Wearer"", ""text"": ""That’s the plan. I’m switching over now so I can finish the larger sections a little faster.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint the frame of a door? (A) paint frame (B) adjust protective clothing (C) clean frame (D) pick paint roller","{""A"": ""paint frame"", ""B"": ""adjust protective clothing"", ""C"": ""clean frame"", ""D"": ""pick paint roller""}",A,200.23333333333332,224.3
